ID,title,description,duration,level,platform,images,urls,reviews_count,ratings,paid,students_count,type,skills,prerequisites,domain,organization,course_certification_type,summary,instructor,lecture_count
1603,The Complete Java Development Bootcamp,Become an Experienced Java Developer with Just One Course. Fully Updated with 100+ Coding Challenges!,31 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/3740582_cc2c_7.jpg,https://www.udemy.com/course/the-complete-java-development-bootcamp/,4291 reviews,Rating: 4.7 out of 5,Yes,"38,926 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Learn The Part Inc., Rayan Slim, Jad Slim, Jose Portilla",423 lectures
1604,React Front To Back 2022,Learn modern React by building 4 projects including a Firebase 9 app and a full stack MERN app,20 total hours,Beginner,Udemy,https://img-b.udemycdn.com/course/240x135/4427730_5388.jpg,https://www.udemy.com/course/react-front-to-back-2022/,4287 reviews,Rating: 4.7 out of 5,Yes,"22,608 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Brad Traversy,151 lectures
1605,R Programming for Statistics and Data Science 2022,R Programming for Data Science & Data Analysis. Applying R for Statistics and Data Visualization with GGplot2 in R,6.5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/1562640_6c9c_5.jpg,https://www.udemy.com/course/r-programming-for-statistics-and-data-science/,4276 reviews,Rating: 4.6 out of 5,Yes,"24,583 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"365 Careers, 365 Simona (The 365 Team)",126 lectures
1606,HTML & CSS - Certification Course for Beginners,"Lean the Foundations of HTML & CSS to Create Fully Customized, Mobile Responsive Web Pages",4 total hours,Beginner,Udemy,https://img-b.udemycdn.com/course/240x135/2410956_832a_4.jpg,https://www.udemy.com/course/html-css-certification-course-for-beginners/,4266 reviews,Rating: 4.3 out of 5,Yes,"188,514 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,YouAccel Training,70 lectures
1607,Deployment of Machine Learning Models,Learn how to integrate robust and reliable Machine Learning Pipelines in Production,10.5 total hours,Intermediate,Udemy,https://img-b.udemycdn.com/course/240x135/2158256_031a_6.jpg,https://www.udemy.com/course/deployment-of-machine-learning-models/,4223 reviews,Rating: 4.3 out of 5,Yes,"26,718 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Soledad Galli, Christopher Samiullah",147 lectures
1608,Testing React with Jest and React Testing Library (RTL),Learn best practices for testing your apps with Jest and React Testing Library!,8 total hours,Intermediate,Udemy,https://img-b.udemycdn.com/course/240x135/3780436_e8b4_6.jpg,https://www.udemy.com/course/react-testing-library/,4214 reviews,Rating: 4.6 out of 5,Yes,"24,496 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Bonnie Schulkin,93 lectures
1609,The Complete Xamarin Developer Course:  iOS And Android!,"Build Cross Platform Android and iOS apps with Xamarin Forms, Xamarin Classic, Azure Mobile App Services, Rest and more",27.5 total hours,Beginner,Udemy,https://img-b.udemycdn.com/course/240x135/1419490_f988.jpg,https://www.udemy.com/course/complete-xamarin-developer-course-ios-and-android/,4208 reviews,Rating: 4.5 out of 5,Yes,"23,201 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Tim Buchalka's Learn Programming Academy, Eduardo Rosas",187 lectures
1610,Automated Software Testing with Python,"Learn about automated software testing with Python, BDD, Selenium WebDriver, and Postman, focusing on web applications",13.5 total hours,Intermediate,Udemy,https://img-b.udemycdn.com/course/240x135/1319746_e9b5_4.jpg,https://www.udemy.com/course/automated-software-testing-with-python/,4178 reviews,Rating: 4.5 out of 5,Yes,"28,452 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Jose Salvatierra, Teclado by Jose Salvatierra",143 lectures
1611,Core Java for Automation Testers- Coding made Easy,A step by step Practical tutorial to master in JAVA with tons of Programming examples and Interview Questions,10 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/570674_9b69_3.jpg,https://www.udemy.com/course/core-java-tutorials/,4175 reviews,Rating: 4.6 out of 5,Yes,"15,083 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Rahul Shetty,78 lectures
1612,Deep Learning: Recurrent Neural Networks in Python,"GRU, LSTM, Time Series Forecasting, Stock Predictions, Natural Language Processing (NLP) using Artificial Intelligence",12.5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/887814_cf2e_2.jpg,https://www.udemy.com/course/deep-learning-recurrent-neural-networks-in-python/,4175 reviews,Rating: 4.7 out of 5,Yes,"30,517 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Lazy Programmer Inc.,73 lectures
1613,Django 3 - Full Stack Websites with Python Web Development,"Build 3 stunning websites, learn Back and Front End Web Development, deploy your site with HTML5, CSS3 and Bootstrap 4",8.5 total hours,Beginner,Udemy,https://img-b.udemycdn.com/course/240x135/2701028_ef70_2.jpg,https://www.udemy.com/course/django-3-make-websites-with-python-tutorial-beginner-learn-bootstrap/,4175 reviews,Rating: 4.6 out of 5,Yes,"17,036 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Nick Walter,78 lectures
1614,The Complete Android Developer Course: Beginner To Advanced!,In this complete course students will learn how to build and develop Android Applications for smartphone and beyond,17.5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/709660_24ad_7.jpg,https://www.udemy.com/course/androidcourse/,4168 reviews,Rating: 3.8 out of 5,Yes,"98,303 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Joe Parys, Ashutosh Pawar, Joe Parys Support",144 lectures
1615,React JS- Complete Guide for Frontend Web Development [2022],"Become an expert React JS Developer. Learn HTML, CSS, JavaScript, ES6, React JS and jQuery.",22 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/2795746_62d5.jpg,https://www.udemy.com/course/react-js-a-complete-guide-for-frontend-web-development/,4160 reviews,Rating: 4.3 out of 5,Yes,"217,558 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"EdYoda Digital University, Qaifi Khan, Mavludin Abdulkadirov",202 lectures
1616,Intro to Data Science: Your Step-by-Step Guide To Starting,"Learn the critical elements of Data Science, from visualization to databases to Python and more, in just 6 weeks!",5.5 total hours,Beginner,Udemy,https://img-b.udemycdn.com/course/240x135/1646886_4e08.jpg,https://www.udemy.com/course/intro-to-data-science/,4153 reviews,Rating: 4.4 out of 5,Yes,"16,772 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Kirill Eremenko, Hadelin de Ponteves, Ligency I Team, Ligency Team",42 lectures
1617,The Complete iOS 11 & Swift Developer Course - Build 20 Apps,"Use Xcode 9 & Swift 4 to make real iOS 11 apps like Uber and Instagram, with CoreML & ARKit, and more!",36.5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/1253188_58f7_2.jpg,https://www.udemy.com/course/complete-ios-11-developer-course/,4137 reviews,Rating: 4.5 out of 5,Yes,"26,958 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Rob Percival, Nick Walter, Codestars • over 2 million students worldwide!",251 lectures
1618,Snowflake[A-Z] Zero to Hero Masterclass(Core+SQL+API+Visual),"Snowflake Masterclass launched in SEP 2020, Highest CONTENT HOURS to make you EXPERT on Snowflake Datawarehouse concepts",18 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/3463886_d829_2.jpg,https://www.udemy.com/course/snowflake-zero-to-hero-masterclass/,4135 reviews,Rating: 4.4 out of 5,Yes,"22,188 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kashish Gakkar,229 lectures
1619,The Complete React Js & Redux Course - Build Modern Web Apps,"Go from Beginner to React Js Expert by building an Instagram Like Web App with React 16, React Router, Redux & Firebase!",8.5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/1471444_75ef.jpg,https://www.udemy.com/course/the-complete-react-js-redux-course-build-modern-web-apps/,4123 reviews,Rating: 4.5 out of 5,Yes,"18,779 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Codestars • over 2 million students worldwide!, Rayan Slim, Rob Percival, Jad Slim",71 lectures
1620,Learn Visual Studio Code (2020),"Everything you need to know about Visual Studio Code, the most popular editor in Web Development!",4 total hours,Intermediate,Udemy,"data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 260 145""%3E%3C/svg%3E",https://www.udemy.com/course/learn-visual-studio-code/,4116 reviews,Rating: 4.5 out of 5,Yes,"16,642 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,James Quick,41 lectures
1621,SwiftUI Masterclass 2022 - iOS App Development & Swift,The Complete iOS 16 and 15 App Development Course with SwiftUI From Beginner to Advanced App Developer with Xcode,31 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/1693472_e1d5_14.jpg,https://www.udemy.com/course/swiftui-masterclass-course-ios-development-with-swift/,4116 reviews,Rating: 4.5 out of 5,Yes,"24,888 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Robert Petras • 24K+ Students • SwiftUI Masterclass,173 lectures
1622,The Self-Taught Programmer,The Definitive Guide to Programming Professionally,6 total hours,Beginner,Udemy,https://img-b.udemycdn.com/course/240x135/1145562_f53d_2.jpg,https://www.udemy.com/course/self-taught-programmer/,4113 reviews,Rating: 4.6 out of 5,Yes,"171,450 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Cory Althoff,79 lectures
1623,The Complete Apache Groovy Developer Course,Learn how to program using Apache Groovy.,13.5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/756634_ad7b_5.jpg,https://www.udemy.com/course/apache-groovy/,4105 reviews,Rating: 4.5 out of 5,Yes,"23,315 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Dan Vega,128 lectures
1624,Introduction to Apache NiFi | Cloudera DataFlow - HDF 2.0,"Apache NiFi - An Introductory Course to Learn Installation, Basic Concepts and Efficient Streaming of Big Data Flows",2 total hours,Beginner,Udemy,https://img-b.udemycdn.com/course/240x135/1067226_b542_5.jpg,https://www.udemy.com/course/apache-nifi/,4092 reviews,Rating: 4.4 out of 5,Yes,"16,423 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer",23 lectures
1625,Learn Database Design with MySQL,A Complete Course to Master Database Design using MySQL,6.5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/172572_3d16_6.jpg,https://www.udemy.com/course/learn-database-design-with-mysql/,4090 reviews,Rating: 4.0 out of 5,Yes,"76,523 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Eduonix Learning Solutions, Eduonix-Tech .",32 lectures
1626,GIT and Visual Studio with Azure DevOps Repos for Developers,"Step by Step, easy way for developers to get started with Azure Repos, GIT and Visual Studio",2.5 total hours,Beginner,Udemy,https://img-b.udemycdn.com/course/240x135/2557794_ad29_6.jpg,https://www.udemy.com/course/azure-devops-repos-with-git-and-visual-studio-for-developers/,4087 reviews,Rating: 4.5 out of 5,Yes,"15,324 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Patrick Videos,32 lectures
1627,Learn To Create An RPG Game In Unity,Game development made easy. Learn C# using Unity and create your very own classic RPG!,18 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/1974404_c458.jpg,https://www.udemy.com/course/unity2drpg/,4084 reviews,Rating: 4.4 out of 5,Yes,"21,836 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,James Doyle,117 lectures
1628,Webpack 5 in 2022: The Complete Guide For Beginners,"Learn Webpack 5 from the very basics to advanced! Use Webpack with JS, CSS, NPM, Module Federation and Micro Frontends.",5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/1776342_057a_3.jpg,https://www.udemy.com/course/webpack-from-beginner-to-advanced/,4080 reviews,Rating: 4.6 out of 5,Yes,"19,736 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Viktor Pyskunov,64 lectures
1629,"Java from Zero to First Job, Practical Guide, 1200+ examples","Java Core, TDD/Testing, Streams, Lambdas, JPA/Hibernate, SQL, Build Tools, Git, Web Servers, HTML, Servlets, JSP, etc",70 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/2691654_2f52_3.jpg,https://www.udemy.com/course/java-development-for-beginners-learnit/,4072 reviews,Rating: 4.5 out of 5,Yes,"250,027 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Andrii Piatakha, Learn IT University",254 lectures
1630,In-Depth Software Testing Training Course From Scratch,QA Software Testing Training Course for ALL + Live Project + JIRA + Bugzilla + Resume and Interview Guidance,26 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/125958_7c05_5.jpg,https://www.udemy.com/course/qa-software-testing-training-course/,4054 reviews,Rating: 3.2 out of 5,Yes,"23,126 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Vijay Shinde,17 lectures
